1.000103423930525232e-01,2.159692213135635974e+00,1.000112589943047414e-01,1.000124415718948445e-01,1.000047742833072434e-01,1.000087692054964228e-01,1.000068549717637867e-01,1.000155182281870225e-01,1.000256819622737658e-01,1.000157267637012404e-01,5.402786096735050947e+00,2.016821122384840681e+00,1.000216371447043701e-01,4.413332397245274485e+00,1.000144828065068353e-01,1.000272476100673713e-01,1.000337600239685487e-01,1.000290427138287030e-01,1.000082615873175845e-01,1.000218557414152554e-01,1.000310399222469337e-01,1.000249140449405022e-01,1.000162785613748079e-01,1.000048023037601458e-01,1.000172796330418418e-01,1.000254128194722203e-01,1.000249802599602472e-01,3.742159536071494319e+00,1.000101670548780020e-01,1.000138669896326604e-01,1.000254563240369765e-01,9.375054016596584106e+00,1.000208473631299111e-01,1.000128220453950917e-01,1.000435896697089988e-01,1.000139261536256707e-01,1.000130571447850614e-01,1.000303461694200119e-01,1.000068901656576692e-01,1.000129517262188794e-01,1.000339669661376024e-01,1.000027148828156603e-01,1.000079438284038474e-01,2.258940395129928191e+01,1.000043020933917004e-01,1.000275713544425127e-01,1.000247154733761301e-01,1.000066223220135164e-01,1.000122562671049153e-01,1.000142889910700800e-01
4.080440706339484969e+00,1.000341528787089540e-01,1.000041458780740466e-01,1.000087066665139857e-01,1.000142930807199487e-01,1.000222331604673914e-01,1.000077873035917914e-01,1.000103261768217483e-01,1.000249095418519196e-01,9.755403746054776448e+00,1.000275181658836776e-01,1.000066983342391969e-01,2.878700700919424449e+01,1.003282138387208988e+01,2.685951280191606561e+00,1.454221364047463183e+01,1.000125425079032571e-01,1.000155539022087314e-01,1.000013603570842347e-01,1.000160206498679483e-01,1.000249162954659626e-01,5.548859015683646589e+00,1.000080189509516965e-01,1.000099293812985873e-01,2.647449240973843487e+00,1.960349312750123030e+00,1.000193052058976351e-01,1.000243888061787684e-01,1.000060848875256175e-01,1.482644623504085324e+00,1.000070897201896236e-01,1.410473651314865906e+00,1.598581393438830656e+00,1.000086957193454945e-01,1.000024835701505271e-01,1.000280488207063306e-01,1.000257447841731429e-01,1.000030034598608925e-01,1.000261205995949809e-01,1.000101898854657834e-01,1.000130161275737256e-01,1.000074059868919646e-01,1.000607208021351280e-01,5.767101035273293874e+00,1.000411558171735160e-01,1.000343188067339545e-01,1.000924912930372807e-01,1.000067025915622743e-01,1.000369872834121210e-01,1.000008935352102724e-01
1.000750996804902343e-01,1.000165504738601552e-01,1.000170812351853233e-01,1.000165481806361695e-01,1.000200552284651739e-01,1.000227860068019226e-01,1.698980067928234661e+01,4.374772152300753447e+00,1.000344556170508631e-01,5.368338574376656958e+00,1.000576096019329397e-01,1.000346689593762939e-01,1.000272519964933021e-01,9.791814883765857402e+00,1.000248365292335379e-01,7.288315158645104042e+00,1.000141776392290405e-01,4.671932700127733540e+00,1.000113503842221113e-01,1.589200223369041254e+01,1.000140944462585141e-01,2.359425694090002068e+01,1.000319459207192202e-01,1.000690474260018809e-01,1.000349504807555023e-01,6.452385356796526139e+00,1.000519258986972276e-01,2.789722725974150830e+00,1.026238388156537518e+01,1.000352648374939202e-01,1.127376245407835853e+01,1.000256705544996655e-01,1.000246764612507944e-01,1.000326656000135456e-01,1.000322931182474340e-01,1.000380136539554127e-01,1.000846028367992496e-01,2.671380843013375639e+00,1.000175707693636007e-01,1.002882126594806106e-01,2.970154143499123656e+00,1.000179475748889102e-01,1.033943783399923610e+01,1.000232522521494888e-01,1.000398575421885539e-01,5.670596966569456221e+00,3.393787995426289505e+00,1.000174855215789499e-01,2.134342130385698511e+01,1.760481223044917165e+00
1.000436343208244844e-01,1.000190681873554949e-01,1.000023014984072617e-01,1.000426102266164657e-01,1.000090809564660038e-01,1.000259977454466542e-01,1.000525249647434556e-01,1.000093882485951768e-01,2.232719407934747657e+00,1.000886276361351163e-01,1.000036317805690633e-01,1.000030653934635971e-01,1.000526101711822491e-01,1.000385582354403058e-01,1.000201019294370830e-01,1.000097598602211341e-01,1.000111574389756647e-01,1.141694898900699329e+01,6.795920393812339810e+00,1.000034285643954662e-01,3.393638837483621717e+00,1.000174829268803967e-01,1.000153147779037910e-01,1.000071337388894893e-01,1.000074919097669601e-01,1.000168924740559295e-01,1.000733338102243325e-01,1.000019583726301786e-01,1.000151069418311334e-01,1.000108962200690482e-01,1.000185253307024902e-01,1.000367280128271752e-01,1.000692715412519473e-01,1.000367884671573282e-01,1.000014466001199892e-01,1.000439609986000372e-01,1.000084179628847325e-01,1.000085359321217643e-01,1.000147990063925407e-01,1.000074801587515355e-01,1.000032324530169270e-01,1.000043634006080873e-01,1.000590452939314895e-01,1.000112586615992116e-01,1.000067771747643053e-01,1.000042446114985384e-01,2.060244592922574114e+00,1.001270940392544884e-01,2.699452485695197357e+00,1.000121651685185326e-01
1.000282137459220927e-01,1.000052392848090471e-01,1.025343465169841117e+01,1.000033334455610878e-01,1.000089340180336933e-01,1.000116709390620889e-01,1.000105572032199269e-01,1.000043013854342994e-01,1.187758787522983361e+01,1.639373220291654443e+00,1.000648265276748022e-01,1.000147563854216354e-01,1.000043400042139735e-01,1.721892089537592208e+00,1.000031821678976640e-01,1.000183456438518415e-01,7.217444787621468905e+00,1.000048944336633383e-01,1.000245170846652959e-01,1.000216562367372275e-01,1.000168293851687595e-01,1.000127796418940063e-01,1.000101220262963747e-01,1.000179266932625100e-01,1.000140692298480266e-01,1.244939621873847102e+00,1.000127392541734911e-01,1.000182139435524115e-01,1.000374267697535513e-01,8.959380564593544705e+00,1.000083786008667541e-01,1.000046339692710617e-01,1.000192159503513339e-01,1.000090925843204331e-01,2.106959751683010040e+01,2.746906090727935901e+00,1.319313978077443608e+02,1.000139761668838445e-01,1.565652572187766545e+00,1.000092725702420443e-01,1.991128612174816226e+01,1.000470532504205146e-01,4.073300420559563761e+00,1.000139332509024925e-01,1.000115631194693488e-01,2.433518884380887926e+01,1.000204854957970624e-01,1.000033363739424724e-01,1.000088077640868128e-01,3.395207919100017335e+01
1.000470732888981557e-01,1.687881763482567354e+00,2.047419267008491861e+00,1.000321222625741441e-01,1.000643020453523407e-01,1.000124647781280574e-01,1.743380711620212153e+01,1.000209923161788639e-01,1.000669842671256804e-01,1.000138410595345223e-01,1.000397290035520276e-01,1.000127289053429624e-01,1.000229381896843156e-01,1.000628364155311395e-01,2.178666667958740177e+01,1.000344216209743814e-01,1.598357451693164011e+00,1.000202107602262136e-01,1.000359717213945149e-01,1.000266233558368967e-01,1.000283511041218515e-01,1.000216113597426071e-01,1.000190959370227950e-01,1.000088098697926031e-01,1.000450916239741805e-01,1.000227630944865165e-01,1.000209132469130346e-01,1.000602076648777344e-01,1.000327657355186278e-01,3.059236159628317520e+00,1.000200623292245711e-01,1.000353040544014332e-01,1.000314964102048676e-01,1.000669499561492592e-01,1.000391466510756611e-01,1.000614750182894364e-01,1.001229159106573896e-01,1.537770772296863520e+01,3.386160879198170903e+01,1.000204526368765473e-01,1.000346507684091307e-01,9.659698902023524880e+00,1.000318004549910073e-01,1.512460913541510976e+01,1.000190273713599670e-01,1.001345577581730650e-01,3.461501051559487063e+00,1.000397272391563841e-01,1.000224462743229542e-01,1.000530959894075228e-01
1.000262444508528692e-01,1.000165620412349354e-01,1.000265544049582372e-01,7.504259416002441618e+00,1.000125297824476789e-01,1.000117136098486459e-01,1.730665794531155299e+01,1.000076686269888299e-01,1.000190382204824285e-01,1.000713853956731597e-01,1.073424066702841451e+01,1.446378946201023252e+00,6.039292354693196074e+01,7.168869943839126790e+00,4.243356974094917966e+00,1.000232603168619283e-01,1.000087178237825808e-01,1.000085020400069413e-01,1.594248104086512186e+00,1.000225718641040151e-01,1.000986660844115500e-01,1.710007991419118412e+01,1.000165800861629317e-01,4.860627077631493265e+00,1.000538336924147453e-01,1.000186552370364024e-01,1.000773079669628196e-01,7.123510173279982816e+00,1.000287977787721605e-01,1.000202828099300417e-01,6.778722818982694243e+00,1.000663995267767337e-01,1.000329519434658698e-01,1.178106786383315985e+01,1.000514495239244739e-01,1.000409794920460588e-01,1.000544570952370954e-01,1.000114134675217370e-01,1.000253150916701333e-01,1.000211175473307013e-01,1.000284704033834460e-01,1.000140405243483688e-01,6.313616375718485330e+00,1.000243045611401843e-01,1.000122146705934162e-01,1.409963700203294756e+01,5.150710133647830702e+00,1.000271652653885041e-01,1.000060563513261308e-01,1.001078894891872795e-01
5.843563642676516956e+00,1.000184971869635397e-01,2.124783305105269804e+00,1.717708940035755916e+01,4.728478069820177154e+00,7.953883937121651648e+00,1.000294580151961654e-01,1.000256488916580477e-01,5.506070466074286962e+00,1.000290983152212071e-01,3.093537273311570690e+00,1.000196245012064805e-01,1.000220140680413011e-01,5.288548264269869748e+01,1.000143645921878488e-01,2.248008193405656741e+01,1.665881340453303139e+01,1.000176967703315101e-01,1.000179414921676391e-01,1.000306430724934026e-01,1.000246232235629251e-01,5.793843302964928199e+01,7.432475490091589698e+00,1.000239106919105087e-01,1.042100330228123894e+01,2.456659632532669502e+00,5.950961735074171344e+01,1.100371195395286250e+01,1.000141274000518471e-01,1.000135630414041576e-01,5.984954066577921949e+00,1.000210439547519620e-01,1.000284615872402555e-01,1.000418045178806392e-01,1.000085849892883988e-01,1.000204182618797677e-01,1.000088492998107287e-01,1.000152476704460891e-01,4.296692536374424165e+00,1.000120167515553826e-01,1.000185147507027805e-01,1.029869272625714771e+01,1.000345259696746314e-01,2.249903978720152242e+00,2.172627376337197713e+00,1.000150098270932847e-01,1.000194843911640374e-01,1.000263252411634912e-01,3.198286465271937473e+01,1.000083295340817718e-01
3.099450000272508277e+00,3.499005386695602127e+00,3.918259861942888023e+01,1.000179995362058816e-01,7.004112225994241214e+00,1.000320676398433334e-01,1.000289903767628830e-01,1.000370883129125671e-01,1.000841297990528594e-01,1.000119809081235073e-01,1.000214241291231959e-01,1.000418927144259146e-01,3.140494842285701527e+00,1.000052233184804407e-01,1.000189587815239756e-01,1.000094079340825837e-01,1.000249108853716318e-01,1.000102244850296362e-01,1.000111491550839116e-01,1.000085458838408103e-01,1.000242084278331195e-01,1.000669894039519364e-01,1.000139960849408260e-01,1.000098760551461075e-01,1.000151254505423914e-01,1.000084067411300681e-01,1.000092532441047427e-01,2.827270139736032917e+01,6.487699015396974467e+00,1.413979971567680138e+01,3.149612477183073356e+00,1.000090872038419121e-01,1.000167276328409321e-01,1.000120253371695189e-01,4.447231858711019115e+00,1.282058988023993251e+01,4.532537073571126740e+01,1.000301165716397656e-01,1.000207591145577113e-01,1.000083052188289051e-01,1.000190421556729353e-01,1.000406267366027169e-01,1.000208432107032447e-01,1.000079075983169308e-01,1.000344915859183309e-01,3.718362006514210005e+00,6.592981349202293728e+00,1.000194565465516439e-01,1.000185569586015261e-01,1.061922069418841552e+01
1.000426519802119912e-01,1.000189747814946017e-01,1.000221332891210596e-01,1.395405874340180574e+01,1.000188827928270019e-01,1.000190833866225482e-01,1.000153159313257739e-01,4.192234007608862001e+00,1.000194518660651455e-01,3.043262795553674493e+01,1.000185555235985346e-01,6.637966994220526828e+00,9.935665992811404834e+00,1.000164738052839453e-01,1.000105121551524423e-01,1.000380793235589733e-01,1.000183599998077655e-01,1.000089682210826558e-01,1.750784701544951005e+01,1.000185984958042312e-01,1.000067868932532217e-01,3.432852030145960853e+00,1.000214114624178446e-01,1.000087000438162205e-01,9.860449679830043834e+00,8.006006561038045533e+00,1.000389423158279667e-01,9.459805739133150482e+00,1.546513411537881355e+00,1.000253133393717297e-01,1.000133227914208472e-01,1.000259122945136581e-01,9.980193943445440752e+00,1.000214281376868020e-01,1.066805455638250599e+01,1.000215198576886177e-01,2.649541243724450101e+00,1.000216740298801588e-01,6.365803466636733354e+00,4.729180930326500665e+00,1.000136475257707575e-01,1.000355103739499069e-01,1.000208356027151718e-01,5.708079775081216667e+00,1.488270387484060677e+02,1.168653027153847823e+01,3.581814955991704608e+01,8.700812508865515937e+00,1.000077812162606938e-01,1.000180375255123738e-01
